ngram,count,percentage
krn,1722052,2.8620383144634123e-05
agz,1720294,2.8591165308257366e-05
qcs,1720291,2.8591115448468325e-05
yxt,1719608,2.857976403649715e-05
tpj,1718447,2.8560468298139122e-05
hbm,1717901,2.855139381653406e-05
mkb,1716862,2.8534125709596942e-05
ikj,1716814,2.853332795297232e-05
vll,1714384,2.8492941523850865e-05
vxv,1713081,2.847128575547833e-05
qda,1712800,2.8466615555238358e-05
cwb,1712243,2.8457358254406815e-05
wkt,1712056,2.8454250327556724e-05
apz,1711800,2.8449995625558748e-05
uzn,1711218,2.844032282648521e-05
vdj,1710296,2.842499925132061e-05
zzd,1710084,2.842147582622853e-05
ejv,1710067,2.842119328742398e-05
kkd,1709112,2.840532125457995e-05
xcy,1708694,2.8398374123973875e-05
hhn,1707650,2.8381022917388363e-05
ejl,1705935,2.835251973798783e-05
glh,1705273,2.8341517344539924e-05
pxr,1705180,2.833997169107972e-05
ljd,1704801,2.8333672737731144e-05
ufp,1703999,2.8320343554128095e-05
cqi,1703863,2.8318083243691673e-05
jdj,1703687,2.8315158136068062e-05
fpw,1703486,2.8311817530202457e-05
cjt,1702430,2.829426688446079e-05
xsv,1700919,2.8269154170714894e-05
fwp,1700309,2.825901601361033e-05
ijp,1699568,2.824670064571774e-05
imz,1699354,2.8243143980766302e-05
qio,1699224,2.8240983389907954e-05
lzu,1697854,2.8218214086246882e-05
rvv,1696587,2.819715663534282e-05
lwl,1695970,2.81869021387305e-05
zml,1694372,2.816034349110248e-05
vnm,1692598,2.813085973585085e-05
kkh,1692109,2.812273259023752e-05
yxc,1691838,2.8118228589294348e-05
fbh,1691831,2.8118112249786588e-05
xbm,1690934,2.8103204172863978e-05
msz,1690042,2.8088379195589763e-05
ycj,1686071,2.8022381454832023e-05
tmk,1685948,2.8020337203481432e-05
abz,1683459,2.7978970198508882e-05
wyw,1683302,2.797636086954918e-05
wkp,1682765,2.796743596731123e-05
vhu,1682405,2.796145279262657e-05
bfn,1681895,2.795297662848997e-05
pmk,1681692,2.7949602782765006e-05
wgd,1681185,2.7941176478417446e-05
jux,1680081,2.7922828076051154e-05
qge,1679497,2.791312203711826e-05
ykb,1679475,2.7912756398665307e-05
rzc,1679266,2.790928283336227e-05
gbn,1677870,2.788608141152953e-05
uvb,1676573,2.786452536273508e-05
kbf,1675815,2.785192745603793e-05
woz,1675687,2.7849800105038942e-05
wyh,1674814,2.783529090642864e-05
hrx,1674739,2.7834044411702673e-05
qhx,1673591,2.7814964732430476e-05
cwl,1672911,2.780366318024834e-05
xlm,1672173,2.779139767214479e-05
ypf,1670895,2.7770157402014244e-05
vxa,1669736,2.7750894903515573e-05
gxa,1669259,2.77429671970584e-05
ojt,1669014,2.7738895314286892e-05
ziw,1668156,2.772463541462179e-05
qga,1667936,2.7720979030092272e-05
frv,1667503,2.7713782600541e-05
bpx,1665941,2.7687822270381448e-05
zok,1665133,2.7674393367200324e-05
qev,1663974,2.765513086870165e-05
ejk,1663094,2.7640505330583594e-05
kwn,1662812,2.7635818510413943e-05
vgd,1662291,2.762715952705087e-05
mwd,1661772,2.761853378354715e-05
snk,1661488,2.761381372351814e-05
hbg,1661058,2.760666715375591e-05
kls,1660991,2.760555361846737e-05
gnz,1660756,2.7601647934992662e-05
hdg,1660232,2.7592939091840545e-05
fxd,1659985,2.7588833969209684e-05
ukz,1659800,2.7585759282218954e-05
rvg,1659033,2.7573011796154692e-05
fiy,1658955,2.7571715441639682e-05
vck,1658606,2.75659150861815e-05
klv,1658593,2.7565699027095662e-05
sqs,1658550,2.756498437011944e-05
ncq,1658063,2.755689046436547e-05
nvf,1655798,2.751924632364115e-05
rhg,1653383,2.747910919346489e-05
lxw,1653081,2.7474089974701648e-05
vpv,1651818,2.74530990035163e-05
xik,1649794,2.7419460265844765e-05
kbm,1649317,2.7411532559387586e-05
sux,1648977,2.7405881783296523e-05
ffz,1648929,2.74050840266719e-05
fpv,1646952,2.7372226425695306e-05
swk,1646905,2.7371445289000364e-05
pxu,1644762,2.733582877969696e-05
kcp,1640637,2.726727156976856e-05
zpt,1640579,2.7266307613847144e-05
vld,1640272,2.7261205295435503e-05
xcv,1640231,2.7260523878318638e-05
yfy,1639247,2.7244169867513903e-05
whm,1638761,2.723609258168961e-05
zzh,1638597,2.7233366913222154e-05
cbk,1637337,2.7212425801825846e-05
epq,1637202,2.7210182111319096e-05
rrj,1636690,2.7201672707323134e-05
ddq,1636495,2.719843182103561e-05
dxr,1636071,2.7191384970851456e-05
ovk,1635506,2.7181994710582477e-05
sjv,1635361,2.7179584820778933e-05
pmx,1634894,2.7171823313618552e-05
gwu,1634173,2.7159840344319554e-05
wuo,1634170,2.7159790484530516e-05
fyv,1631609,2.711722684462103e-05
oqo,1630868,2.7104911476728437e-05
fdj,1630485,2.7098546043661147e-05
hbv,1630474,2.709836322443467e-05
egz,1630349,2.7096285733224722e-05
ybj,1629834,2.7087726469439723e-05
hdj,1624829,2.7004543721393265e-05
luy,1624722,2.700276538891755e-05
djj,1624449,2.6998228148115012e-05
pgj,1623047,2.6974927006704197e-05
twb,1622959,2.6973464452892393e-05
ydk,1621308,2.694602494899135e-05
vpm,1620397,2.6930884193053228e-05
tqs,1619273,2.691220339209334e-05
yvc,1618594,2.6900918459840886e-05
khk,1616871,2.687228232100292e-05
qps,1616654,2.686867579626244e-05
fkl,1615612,2.685135782953629e-05
srj,1615034,2.6841751510181473e-05
qva,1615011,2.6841369251798838e-05
psz,1614260,2.682888768460945e-05
wud,1611233,2.677857915746927e-05
npw,1609971,2.67576048062136e-05
bfb,1609327,2.674690157149993e-05
fjs,1606504,2.669998351001439e-05
jrj,1606303,2.6696642904148785e-05
gdw,1605782,2.6687983920785708e-05
pwp,1605624,2.668535797189633e-05
yzh,1605418,2.6681934266382334e-05
gwb,1605293,2.6679856775172378e-05
vnb,1605250,2.6679142118196158e-05
kcn,1604993,2.6674870796268496e-05
igq,1604640,2.6669003961091588e-05
xwm,1603560,2.665105443703761e-05
lnj,1603535,2.6650638938795624e-05
uoo,1603095,2.6643326169736594e-05
ynz,1602256,2.66293820487354e-05
cxd,1601851,2.6622650977215154e-05
hwu,1599057,2.6576214893690324e-05
bdn,1598526,2.6567389711030446e-05
tlk,1597656,2.6552930372209187e-05
iqb,1596209,2.6528881333962788e-05
poq,1595973,2.65249590305584e-05
wgh,1595779,2.6521734764200555e-05
upx,1594791,2.6505314273677098e-05
uui,1594610,2.650230606640509e-05
yjm,1594360,2.6498151083985186e-05
fcz,1593635,2.6486101634967468e-05
gmn,1591004,2.6442374599980408e-05
jpc,1590178,2.642864653806505e-05
fnl,1589648,2.6419837975334856e-05
kvs,1586031,2.6359723689683703e-05
gnq,1583678,2.632061699514758e-05
jgi,1583013,2.6309564741910634e-05
ffq,1581228,2.6279898167432532e-05
rjv,1579926,2.625825901898968e-05
wxx,1579849,2.6256979284404345e-05
ykw,1578429,2.62333789842593e-05
wcg,1576631,2.620349635069536e-05
cvl,1575348,2.6182172980916413e-05
yjc,1575045,2.6177137142223495e-05
ktk,1574507,2.616819562005586e-05
xew,1573270,2.6147636767042187e-05
pvf,1572492,2.6134706461751448e-05
bkc,1572472,2.6134374063157854e-05
azj,1572046,2.612729397311434e-05
fvs,1570486,2.6101366882814147e-05
fvr,1569808,2.6090098570491368e-05
jts,1567342,2.6049113823901446e-05
kfs,1567182,2.604645463515271e-05
bdj,1566801,2.604012244194478e-05
vrw,1566325,2.6032211355417282e-05
glx,1566088,2.6028272432083212e-05
hqi,1565051,2.601103756500546e-05
tbz,1561413,2.595057426083103e-05
gyx,1561097,2.5945322363052274e-05
zcu,1560463,2.5934785327635404e-05
uul,1560393,2.5933621932557826e-05
ihh,1560277,2.5931694020714995e-05
cmk,1560191,2.5930264706762542e-05
knh,1558676,2.5905085513297937e-05
tkf,1558495,2.5902077306025924e-05
xze,1557959,2.589316902371765e-05
dbk,1557630,2.588770106685306e-05
lcx,1556996,2.587716403143619e-05
flv,1556796,2.5873840045500268e-05
bmf,1556572,2.5870117181252035e-05
yfd,1555434,2.5851203701276635e-05
xeq,1555372,2.58501732656365e-05
jao,1555281,2.5848660852035655e-05
wrh,1554217,2.5830977246856545e-05
yxn,1554016,2.5827636640990948e-05
duy,1553757,2.5823332079203925e-05
ccx,1553343,2.5816451428316564e-05
wtl,1553085,2.581216348645923e-05
okz,1551778,2.5790441238367975e-05
rjt,1549476,2.5752182160245506e-05
dlv,1547626,2.5721435290338232e-05
xbb,1546486,2.570248857050347e-05
vbd,1546086,2.5695840598631626e-05
yjs,1545659,2.5688743888658434e-05
pbf,1545177,2.568073308255286e-05
zuo,1544524,2.5669880268472075e-05
zuh,1543985,2.5660922126374765e-05
wrx,1542953,2.5643770358945405e-05
qil,1542922,2.5643255141125334e-05
bnr,1542440,2.5635244335019764e-05
ejf,1542152,2.5630457795272038e-05
mfn,1541417,2.5618242146957522e-05
vgv,1540756,2.56072563734393e-05
fgg,1539405,2.5584802848442144e-05
fdg,1539148,2.5580531526514482e-05
wff,1539043,2.5578786433898124e-05
ijr,1538702,2.5573119037877375e-05
kxc,1538386,2.5567867140098622e-05
hgw,1538083,2.5562831301405697e-05
qjo,1537465,2.5552560184863694e-05
svw,1536144,2.5530605257756933e-05
vrr,1535431,2.5518755247895367e-05
kjp,1534971,2.551111008024275e-05
jsd,1534788,2.5508068633111378e-05
hvb,1534734,2.550717115690868e-05
nqp,1534160,2.5497631317272585e-05
bkl,1534144,2.5497365398397707e-05
uwc,1533341,2.5484019594864978e-05
vmm,1532872,2.5476224847845242e-05
mxv,1532620,2.547203662556598e-05
lmj,1532183,2.546477371629599e-05
mwk,1531062,2.5446142775125147e-05
mzu,1531059,2.5446092915336107e-05
twf,1530983,2.5444829800680455e-05
bpf,1530523,2.5437184633027838e-05
jdp,1529909,2.5426979996204555e-05
hxx,1529741,2.542418784801838e-05
ajh,1529408,2.5418653411435066e-05
mmj,1529315,2.5417107757974867e-05
lvh,1528572,2.5404759150222915e-05
ohv,1528219,2.5398892315046014e-05
rhk,1527856,2.539285928057231e-05
qfi,1527235,2.5382538304241272e-05
sjl,1527004,2.5378699100485286e-05
vxm,1526085,2.5363425385109723e-05
irx,1525114,2.5347287433390816e-05
jsw,1525085,2.534680545543011e-05
vrv,1524715,2.534065608144865e-05
hqt,1524502,2.5337116036426898e-05
lhg,1524190,2.5331930618366858e-05
bkh,1524003,2.5328822691516767e-05
pjc,1523075,2.531339939677409e-05
vbp,1522974,2.5311720783876448e-05
pji,1522415,2.5302430243185547e-05
hrj,1522181,2.5298541179640517e-05
rxg,1520207,2.5265733438452966e-05
qgo,1519442,2.525301919224806e-05
hxw,1519358,2.5251623118154974e-05
wrf,1519177,2.5248614910882968e-05
iyc,1518877,2.5243628931979083e-05
pkd,1518861,2.5243363013104205e-05
yuy,1518248,2.5233174996210604e-05
vxs,1516528,2.5204588717161675e-05
iyp,1516332,2.520133121094447e-05
gzs,1515958,2.5195115357244294e-05
czs,1515746,2.5191591932152216e-05
cgy,1514443,2.516993616377968e-05
wmx,1513520,2.5154595968685406e-05
qof,1512652,2.5140169869723502e-05
vpg,1510799,2.510937314002718e-05
klp,1509745,2.509185573414487e-05
jrl,1509691,2.5090958257942172e-05
wox,1508808,2.5076282860035072e-05
uyz,1508579,2.5072476896138444e-05
lvy,1508110,2.5064682149118705e-05
ehq,1507997,2.5062804097064908e-05
kgw,1506987,2.5046017968088504e-05
lzc,1506343,2.5035314733374833e-05
nrj,1506022,2.5029979735947678e-05
xdb,1505275,2.501756464847701e-05
wxs,1505243,2.501703281072726e-05
vgf,1504919,2.501164795351107e-05
wue,1504715,2.5008257487856427e-05
fbg,1503424,2.4986801158640047e-05
fxr,1502271,2.4967638379719455e-05
pfg,1502088,2.4964596932588083e-05
ojk,1501369,2.495264720314845e-05
cxe,1501255,2.4950752531164973e-05
szm,1500959,2.4945833031979808e-05
fkh,1500073,2.493110777428367e-05
wyk,1498934,2.4912177674378592e-05
krm,1498687,2.490807255174773e-05
cqh,1496881,2.487805695874635e-05
wmw,1495774,2.485965869659102e-05
xgc,1495559,2.4856085411709905e-05
dwu,1495388,2.485324340373469e-05
abq,1494928,2.484559823608207e-05
cuh,1493226,2.4817311115767368e-05
zgl,1493151,2.48160646210414e-05
xpy,1492998,2.4813521771800416e-05
kdk,1491702,2.479198234293564e-05
hwm,1490787,2.4776775107278798e-05
rfk,1490075,2.4764941717346914e-05
cxb,1489630,2.475754584863949e-05
ixq,1489292,2.475192831240778e-05
fhl,1489231,2.4750914496697324e-05
hfd,1488733,2.4742637771716875e-05
lwd,1487366,2.4719918327844847e-05
yvp,1486286,2.4701968803790866e-05
nqm,1485327,2.4686030291228117e-05
gwn,1483249,2.4651494077353888e-05
hpk,1483096,2.4648951228112908e-05
qlh,1482929,2.4646175699856415e-05
pbk,1482097,2.4632347918362977e-05
vrh,1481040,2.4614780652691628e-05
hwc,1480882,2.461215470380225e-05
wdj,1479918,2.4596133091591103e-05
wvh,1478685,2.457564071829614e-05
nzk,1478347,2.4570023182064436e-05
dzh,1478183,2.4567297513596974e-05
nhx,1476836,2.4544910468318537e-05
knt,1476724,2.4543049036194425e-05
mjd,1475612,2.4524567674390694e-05
ppk,1475581,2.452405245657063e-05
hvu,1475365,2.4520462551759833e-05
ufb,1475254,2.4518617739565394e-05
dwb,1473957,2.4497061690770937e-05
wji,1473555,2.4490380479039738e-05
gky,1472992,2.4481023458630114e-05
vcn,1472332,2.4470054305041568e-05
pvg,1470960,2.4447251761521144e-05
xxy,1470741,2.444361199692131e-05
qqu,1470475,2.4439191095626533e-05
jiy,1470334,2.443684768554171e-05
yhm,1469869,2.4429119418240686e-05
kqp,1469734,2.442687572773394e-05
mhn,1469468,2.4422454826439163e-05
vfp,1469295,2.441957957860459e-05
cqp,1469142,2.441703672936361e-05
ovj,1467249,2.438557520248011e-05
lbk,1467185,2.438451152698061e-05
qpl,1466790,2.4377946654757164e-05
fkm,1465108,2.434999193303606e-05
hbd,1464976,2.434779810231835e-05
ziv,1464767,2.4344324537015313e-05
wpg,1464296,2.4336496550136212e-05
xpk,1463994,2.433147733137297e-05
cpx,1463938,2.4330546615310912e-05
ufh,1463805,2.4328336164663524e-05
uwb,1462529,2.4307129134392344e-05
ufn,1462432,2.4305517001213418e-05
jtu,1461779,2.4294664187132632e-05
uiy,1461704,2.429341769240666e-05
gxg,1458505,2.4240250537361583e-05
voz,1458390,2.4238339245448425e-05
vxx,1456611,2.42087723905484e-05
zwr,1455871,2.4196473642585486e-05
puo,1455554,2.419120512487705e-05
glj,1454749,2.4177826081484965e-05
rqs,1454662,2.4176380147602836e-05
kft,1454302,2.4170396972918175e-05
xvt,1453923,2.4164098019569604e-05
ufk,1453723,2.4160774033633682e-05
pdj,1452960,2.414809302728814e-05
iwu,1452872,2.4146630473476332e-05
ygf,1451697,2.412710205610279e-05
xdd,1451642,2.4126187959970412e-05
mnj,1451224,2.4119240829364335e-05
xny,1451221,2.4119190969575295e-05
guu,1450126,2.4100992146576124e-05
wpk,1449852,2.4096438285843905e-05
rwv,1449709,2.4094061635899723e-05
ehv,1449134,2.4084505176333947e-05
bgw,1448479,2.4073619122393802e-05
qlu,1447529,2.405783018919817e-05
ijg,1446726,2.4044484385665444e-05
okq,1446237,2.4036357240052114e-05
dxn,1445855,2.4030008426914503e-05
jei,1444969,2.4015283169218366e-05
ulq,1444719,2.401112818679846e-05
clx,1444127,2.400128918842813e-05
hhc,1443038,2.3983190085007038e-05
hzg,1442412,2.39727860090276e-05
fnr,1442343,2.3971639233879704e-05
hbn,1441913,2.3964492664117475e-05
xug,1440489,2.3940825884253704e-05
pwg,1440131,2.3934875949428404e-05
nqi,1438464,2.390717052665249e-05
wrn,1438238,2.3903414422544897e-05
yfs,1438113,2.3901336931334948e-05
gdj,1438108,2.3901253831686552e-05
xkn,1438026,2.389989099745282e-05
qsr,1438026,2.389989099745282e-05
gdh,1437165,2.3885581237998676e-05
pku,1436813,2.3879731022751457e-05
fuv,1435393,2.3856130722606405e-05
hzh,1434308,2.3838098098904028e-05
nxw,1433556,2.3825599911784962e-05
hwg,1432560,2.3809046461824065e-05
xlb,1432103,2.3801451153960485e-05
spq,1432017,2.380002184000804e-05
dzs,1430174,2.3769391309608515e-05
wua,1429949,2.3765651825430603e-05
xmt,1429636,2.3760449787440884e-05
jtm,1429580,2.3759519071378823e-05
twk,1429060,2.375087670794543e-05
qnx,1429044,2.3750610789070554e-05
fkp,1427867,2.373104913183765e-05
qcr,1426094,2.37015819965157e-05
mrx,1426092,2.370154875665634e-05
kws,1424508,2.3675222788043838e-05
gvp,1424489,2.3674907009379923e-05
vft,1424125,2.3668857354976545e-05
cbw,1422858,2.3647799904072476e-05
yyl,1421520,2.3625562438161157e-05
qfk,1420460,2.360794531270077e-05
ijv,1419878,2.3598272513627238e-05
uhc,1419632,2.3594184010926052e-05
lfx,1419338,2.3589297751600245e-05
dkv,1418652,2.3577896479840034e-05
bvs,1418261,2.3571398087335304e-05
cbh,1417723,2.3562456565167674e-05
huz,1417322,2.355579197336615e-05
lwg,1417234,2.3554329419554343e-05
mjm,1416368,2.35399365604518e-05
lxo,1416266,2.353824132762448e-05
nzv,1415699,2.352881782749614e-05
jhs,1415291,2.352203689618686e-05
gyq,1414710,2.3512380717043003e-05
wzi,1413263,2.3488331678796607e-05
hgg,1413030,2.348445923518126e-05
nzx,1412260,2.3471661889327956e-05
grw,1411163,2.345342982646942e-05
giy,1409904,2.343250533500279e-05
gbv,1409007,2.341759725808018e-05
qii,1407616,2.339447893589584e-05
flk,1407103,2.33859529119702e-05
uvv,1406603,2.3377642947130394e-05
qib,1405486,2.3359078485678268e-05
fgw,1405408,2.3357782131163258e-05
tlx,1399236,2.3255203925180697e-05
kuj,1396369,2.3207554586789252e-05
pcz,1395784,2.319783192792668e-05
knb,1395240,2.318879068618097e-05
qgr,1392978,2.315119640524569e-05
blh,1392888,2.3149700611574525e-05
pwl,1392603,2.3144963931615833e-05
gzd,1392589,2.3144731252600323e-05
qby,1390122,2.310372988608072e-05
mcz,1389825,2.3098793766965874e-05
zju,1389278,2.3089702665431125e-05
kpt,1389164,2.308780799344765e-05
yvt,1388350,2.3074279370688448e-05
fwn,1387817,2.3065420948169216e-05
dhg,1387537,2.3060767367858926e-05
vfc,1387282,2.3056529285790622e-05
dmz,1384593,2.301183829488215e-05
qfp,1384276,2.300656977717371e-05
pfb,1384274,2.3006536537314353e-05
xmh,1383951,2.3001168300027837e-05
hxc,1381456,2.2959701575477206e-05
snx,1381041,2.2952804304660166e-05
kgf,1379693,2.2930400639452053e-05
ybw,1379489,2.292701017379741e-05
vua,1378293,2.2907132737900596e-05
mrq,1378222,2.2905952722893343e-05
grv,1378066,2.2903360013863323e-05
fmv,1377874,2.290016898736484e-05
mcj,1377008,2.2885776128262294e-05
ypb,1376866,2.288341609824779e-05
uax,1376692,2.288052423048354e-05
akx,1376601,2.2879011816882693e-05
nql,1375886,2.2867128567161772e-05
hkm,1374389,2.2842248532431393e-05
bwl,1373374,2.282537930380659e-05
vhc,1373251,2.2823335052455996e-05
xzz,1372714,2.2814410150218044e-05
ywt,1372362,2.2808559934970822e-05
jcd,1371805,2.279930263413928e-05
tfx,1371264,2.2790311252182607e-05
avx,1371230,2.27897461745735e-05
dcx,1370752,2.278180184818665e-05
bsz,1370514,2.27778463049229e-05
zeq,1370354,2.2775187116174163e-05
aoj,1369685,2.2764068383218502e-05
dvn,1369419,2.2759647481923725e-05
twv,1369082,2.2754046565621695e-05
mxo,1367918,2.273470096747463e-05
pkp,1367758,2.273204177872589e-05
mky,1367438,2.2726723401228414e-05
hxe,1363987,2.2669368023904075e-05
hff,1362393,2.2642875855994777e-05
hqe,1361754,2.2632255720929505e-05
gmw,1361001,2.2619740913880756e-05
hvc,1359735,2.259870008290637e-05
pfh,1359635,2.2597038089938407e-05
sjt,1359035,2.258706613213064e-05
ufw,1358443,2.257722713376031e-05
pxg,1358337,2.2575465421214274e-05
xmd,1358010,2.2570030704209038e-05
vdk,1357482,2.2561255381338204e-05
xcb,1357327,2.2558679292237867e-05
tvj,1356934,2.2552147659873776e-05
xow,1356844,2.255065186620261e-05
lhl,1356514,2.254516728940834e-05
qex,1356118,2.2538585797255217e-05
qsk,1354520,2.2512027149627196e-05
rxj,1354247,2.2507489908824662e-05
lnv,1352659,2.248109746049344e-05
blw,1351240,2.245751378027807e-05
xgp,1351136,2.245578530759139e-05
iyn,1351018,2.2453824155889198e-05
nlj,1350121,2.2438916078966585e-05
xao,1349239,2.2424257300989167e-05
lnz,1349126,2.2422379248935373e-05
kpw,1348646,2.2414401682689158e-05
gwg,1346996,2.23869787987178e-05
ihm,1346991,2.2386895699069404e-05
dvw,1345907,2.2368879695296703e-05
mzm,1345773,2.2366652624719632e-05
xdy,1345386,2.2360220711933626e-05
qbl,1343898,2.233549025657036e-05
ijc,1343430,2.2327712129480305e-05
vuo,1343350,2.2326382535105937e-05
fks,1342988,2.2320366120561917e-05
rhf,1342782,2.2316942415047917e-05
ymv,1342692,2.2315446621376752e-05
jck,1341891,2.2302134057703382e-05
mrz,1341573,2.2296848920065267e-05
yyv,1340695,2.228225662180657e-05
joz,1339621,2.2264406817330666e-05
xih,1339537,2.2263010743237578e-05
jrf,1339342,2.2259769856950055e-05
iqt,1339106,2.2255847553545663e-05
jtc,1339085,2.2255498535022396e-05
fxo,1338085,2.2238878605342783e-05
lpq,1337441,2.2228175370629112e-05
bjf,1337069,2.22219927567883e-05
dfy,1336244,2.2208281314802617e-05
qsw,1335358,2.2193556057106484e-05
nmj,1335209,2.219107968758422e-05
xgs,1334364,2.2177035847004948e-05
zxs,1333881,2.2169008420969695e-05
rzl,1333826,2.2168094324837317e-05
yjh,1333093,2.2155911916382163e-05
afz,1332864,2.215210595248553e-05
kxm,1332514,2.2146288977097667e-05
nrx,1331572,2.2130633003339473e-05
sxw,1331306,2.21262121020447e-05
jwm,1330935,2.2120046108133562e-05
wwq,1330522,2.2113182077175883e-05
knl,1330168,2.21072986220693e-05
hvt,1328841,2.2085243975384457e-05
qiw,1327342,2.2060330700794716e-05
azq,1327325,2.2060048161990166e-05
kdp,1326671,2.2049178727979697e-05
mwx,1326547,2.2047117856699427e-05
cvg,1326254,2.2042248217303303e-05
vaq,1325269,2.2025877586568885e-05
qol,1324307,2.20098892142171e-05
cxr,1324194,2.20080111621633e-05
fxl,1323865,2.200254320529871e-05
xbx,1323702,2.1999834156760932e-05
hcw,1323402,2.1994848177857047e-05
lwb,1323117,2.1990111497898362e-05
qsd,1322402,2.1978228248177437e-05
cfh,1321413,2.19617911377243e-05
bwt,1320498,2.1946583902067457e-05
mgv,1319272,2.1926207868280253e-05
yhw,1319233,2.192555969102275e-05
zuz,1318951,2.1920872870853098e-05
pbg,1318851,2.1919210877885136e-05
nqc,1318732,2.1917233106253264e-05
vly,1318731,2.1917216486323585e-05
sjf,1317912,2.190360476391598e-05
sqi,1317897,2.190335546497079e-05
kff,1317320,2.189376576554565e-05
ybt,1317263,2.1892818429553915e-05
jsn,1315738,2.186747303679251e-05
yfn,1315456,2.1862786216622857e-05
gxe,1314848,2.1852681299377652e-05
klr,1314615,2.1848808855762305e-05
mcx,1313969,2.1838072381189275e-05
czr,1313725,2.183401711834745e-05
qud,1313333,2.1827502105913043e-05
qcl,1313062,2.1822998104969868e-05
qri,1312900,2.182030567636177e-05
axz,1311856,2.180295446977626e-05
ojd,1311806,2.1802123473292275e-05
hpq,1311524,2.1797436653122624e-05
xld,1310145,2.177451777009444e-05
uzd,1308929,2.1754307935604034e-05
ypk,1308266,2.1743288922226454e-05
kzn,1307925,2.1737621526205704e-05
vxt,1307457,2.1729843399115644e-05
pqi,1307338,2.1727865627483773e-05
ppj,1307093,2.1723793744712266e-05
bza,1306986,2.172201541223655e-05
mwl,1306821,2.1719273123839412e-05
vgt,1306624,2.171599899769253e-05
hvl,1306246,2.1709716664273636e-05
fky,1306051,2.1706475777986113e-05
qum,1305732,2.1701174020418316e-05
lhn,1305104,2.169073670457952e-05
hqa,1304918,2.1687645397659114e-05
pwt,1304138,2.1674681852509014e-05
zrt,1303553,2.1664959193646444e-05
cjn,1303151,2.165827798191524e-05
muw,1303124,2.165782924381389e-05
czc,1303117,2.165771290430613e-05
dxo,1302794,2.1652344667019618e-05
hxb,1302048,2.163994619947863e-05
xns,1302019,2.163946422151792e-05
srk,1300322,2.161126020085162e-05
fwb,1299444,2.159666790259292e-05
xll,1298869,2.1587111443027145e-05
nzj,1298088,2.157413127794737e-05
csz,1297128,2.1558176145454938e-05
ftq,1295584,2.153251497402962e-05
pvl,1295493,2.1531002560428775e-05
xmx,1295472,2.1530653541905505e-05
gks,1294084,2.1507585079510203e-05
fmk,1293708,2.150133598595067e-05
xfd,1293348,2.1495352811266008e-05
cfj,1292183,2.1475990593189264e-05
xud,1292033,2.147349760373732e-05
lhm,1291354,2.1462212671484866e-05
ajv,1291003,2.145637907616732e-05
yhc,1290946,2.1455431740175583e-05
kdt,1290759,2.1452323813325496e-05
dhn,1289912,2.1438246732886862e-05
ufj,1289843,2.143709995773897e-05
ziu,1288957,2.1422374700042833e-05
bzd,1288280,2.141112300764974e-05
whc,1286553,2.138242038909305e-05
xpv,1286082,2.1374592402213953e-05
bkp,1285171,2.1359451646275826e-05
czp,1285163,2.135931868683839e-05
mvg,1284964,2.1356011320832147e-05
hnz,1284669,2.135110844157666e-05
pcj,1283406,2.133011747039131e-05
lwu,1283397,2.1329967891024197e-05
mvx,1283142,2.1325729808955893e-05
hql,1283104,2.132509825162807e-05
bqa,1281790,2.1303259664029057e-05
obx,1281591,2.1299952298022818e-05
hgv,1281427,2.1297226629555362e-05
szn,1280708,2.128527690011572e-05
cpk,1280418,2.1280457120508634e-05
mxw,1280142,2.127587001991706e-05
ifq,1279845,2.1270933900802216e-05
zmg,1279651,2.1267709634444372e-05
wky,1279493,2.1265083685554994e-05
vnl,1279192,2.126008108672143e-05
qyo,1279146,2.1259316569956167e-05
bbx,1279058,2.1257854016144363e-05
wyf,1279044,2.1257621337128846e-05
quh,1278108,2.1242065082948732e-05
qmu,1277298,2.1228602939908247e-05
fkk,1275154,2.119296981067516e-05
knf,1274059,2.1174770987675986e-05
sjw,1273007,2.1157286821653035e-05
zmd,1271935,2.113947025703649e-05
quu,1271793,2.1137110227021986e-05
qup,1271633,2.113445103827325e-05
zsm,1271433,2.1131127052337324e-05
xgx,1270899,2.1122252009888413e-05
wvm,1270473,2.11151719198449e-05
ibq,1269658,2.1101626677156013e-05
bpg,1269569,2.110014750341453e-05
zsy,1269441,2.1098020152415537e-05
dqa,1269409,2.1097488314665794e-05
qou,1268736,2.1086303101991413e-05
vdq,1268134,2.107629790432429e-05
ykt,1267946,2.107317335754452e-05
cxf,1267762,2.1070115290483472e-05
kvt,1266245,2.1044902857159502e-05
tjb,1265415,2.1031108315525425e-05
lvt,1264488,2.1015701640712424e-05
ybp,1264157,2.101020044398847e-05
rhv,1263881,2.10056133433969e-05
lbx,1263054,2.0991868661551862e-05
lzr,1262049,2.0975165632223853e-05
azv,1261551,2.0966888907243408e-05
vlp,1261002,2.09577645658493e-05
yzc,1259463,2.0932186494072378e-05
hhg,1259097,2.0926103599809642e-05
jje,1258708,2.091963844716427e-05
ybh,1258591,2.0917693915391758e-05
ylj,1258199,2.091117890295735e-05
lhh,1257657,2.0902170901071e-05
rrk,1256323,2.0879999914878396e-05
cnz,1256228,2.0878421021558836e-05
wgx,1255414,2.086489239879963e-05
wmn,1254911,2.0856532574170787e-05
ucg,1254858,2.0855651717897767e-05
njv,1254463,2.084908684567432e-05
iuf,1253828,2.0838533190327765e-05
kbh,1253177,2.082771361610634e-05
wpw,1253058,2.0825735844474466e-05
